game_id,title,description,price,platform,genre,developer,stock_quantity,release_date
88,RISUS,Nullam porttitor lacus at turpis.,$13.64,PS5,Rhythm,Macejkovic Inc,3,06/17/2012
89,MORBI VESTIBULUM,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.",$17.16,PC,Puzzle,Roberts LLC,309,05/13/1995
90,MUS VIVAMUS VESTIBULUM SAGITTIS SAPIEN,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",$39.25,PC,Action,"Cummings, Stroman and Pouros",530,03/04/2012
91,METUS SAPIEN,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",$9.56,Xbox,Strategy,"Cremin, Wisozk and Dickens",210,01/25/2022
92,NEC EUISMOD SCELERISQUE QUAM TURPIS,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.",$47.26,PS5,Racing,"Johnson, Ullrich and Keebler",656,06/04/2014
93,BLANDIT NAM,Nulla tellus. In sagittis dui vel nisl.,$11.23,Switch,Racing,"Armstrong, O'Keefe and Walker",798,01/17/2025
94,NEQUE AENEAN AUCTOR,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.",$10.26,Xbox,MMORPG,"Schowalter, Bednar and Wyman",904,07/20/2002
95,ENIM LEO RHONCUS SED,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",$40.01,PS5,MMORPG,"Ledner, Leannon and Luettgen",82,06/28/1995
96,LOBORTIS SAPIEN SAPIEN NON,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",$59.27,Xbox,Stealth,"Homenick, Brown and Crooks",481,07/19/2019
97,NULLA INTEGER,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",$28.46,PC,Strategy,Rowe LLC,450,01/18/2011
98,DIS PARTURIENT MONTES NASCETUR,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",$47.64,Xbox,MMORPG,Runolfsson Group,642,10/14/2020
99,NAM TRISTIQUE TORTOR EU,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,$41.21,PS5,Stealth,Kilback Group,785,11/24/2009
100,MASSA TEMPOR,In hac habitasse platea dictumst.,$16.22,Switch,Racing,"Kris, King and Russel",672,08/18/1995
101,VENENATIS TRISTIQUE FUSCE,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",$8.90,PS5,Role-playing,Bernhard Inc,342,08/31/2018
102,NONUMMY INTEGER,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",$41.09,Switch,Platformer,Herman Inc,825,11/12/2013
103,RISUS PRAESENT LECTUS,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",$26.41,PS5,Stealth,Moore Group,582,02/19/2023
104,NON VELIT DONEC DIAM NEQUE,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,$53.03,PC,MMORPG,"Runolfsson, Bauch and Langosh",940,12/11/2017
105,COMMODO VULPUTATE,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",$56.00,PS5,Survival,Bahringer-MacGyver,533,01/08/2010
106,NISL DUIS,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,$48.00,PS5,Rhythm,"Hudson, Weber and Schimmel",230,07/06/2020
107,JUSTO IN,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,$58.01,Xbox,Horror,"Kutch, Ortiz and Pagac",254,11/11/2014
108,EU NIBH,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",$56.53,Xbox,Role-playing,Altenwerth Group,537,02/07/2018
109,SAGITTIS DUI VEL,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",$36.33,Switch,Horror,Strosin LLC,907,02/23/2020
110,IPSUM ALIQUAM NON MAURIS MORBI,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",$28.05,PC,Fighting,Crooks-Auer,267,10/28/2003
111,SED INTERDUM VENENATIS,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",$19.99,Switch,Strategy,Metz LLC,195,09/26/2000
112,DUIS AC NIBH,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",$51.20,Xbox,Stealth,"Bosco, Graham and Rice",658,05/26/2020
113,AC NEQUE DUIS,Fusce consequat. Nulla nisl.,$50.67,PC,MMORPG,Fisher and Sons,487,08/06/2017
114,EGET VULPUTATE UT ULTRICES,"In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",$15.03,Switch,Role-playing,"Toy, Kub and Ortiz",389,06/26/1997
115,MUS VIVAMUS,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",$15.52,PS5,Strategy,Heidenreich Inc,341,04/05/1998
116,IN TEMPOR,Integer a nibh.,$7.46,Xbox,Adventure,Hane-Mueller,150,12/14/2024
117,RHONCUS ALIQUET,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",$27.75,PS5,Racing,Hyatt-Goodwin,501,09/07/2012
118,FAUCIBUS ORCI LUCTUS,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,$24.26,PC,Action,Jakubowski-Ruecker,521,02/05/2010
119,POSUERE FELIS SED LACUS,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",$58.90,Switch,Survival,"Reinger, Roob and Tillman",917,11/27/2006
120,LUCTUS ET ULTRICES,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",$26.00,PS5,Rhythm,"Padberg, Cole and Rau",233,09/29/1994
121,PULVINAR NULLA PEDE ULLAMCORPER AUGUE,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",$7.72,Xbox,Platformer,Reichel Inc,500,11/09/2015
122,AT IPSUM AC TELLUS,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",$9.38,PS5,Fighting,Flatley LLC,725,11/21/2024
123,PRAESENT BLANDIT,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.",$38.83,PS5,Role-playing,"McCullough, West and Doyle",671,04/02/1997
124,CONVALLIS,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",$23.51,Switch,Stealth,"Bode, Kuhlman and Walker",743,10/20/2001
125,PENATIBUS,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.",$49.64,Switch,Sports,Heathcote Group,660,04/05/2023
126,MAECENAS LEO ODIO,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,$27.91,PS5,MMORPG,Zulauf and Sons,445,02/27/2014
127,VITAE MATTIS NIBH,"Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",$50.59,PC,Action,"Gleichner, Lehner and Bauch",34,07/12/2014
128,PORTA VOLUTPAT QUAM,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",$28.75,PC,Horror,Stark-Bernhard,310,11/24/2010
129,PHASELLUS,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",$52.38,PS5,Rhythm,"Abbott, Wolf and Bradtke",997,07/27/2007
130,TINCIDUNT EGET TEMPUS,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,$1.22,PS5,Strategy,Beahan-Larson,122,07/10/2019
131,SED TRISTIQUE IN TEMPUS,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",$39.96,PC,Adventure,"Mayert, Jacobs and Hickle",538,03/01/2000
132,ERAT ID MAURIS,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",$20.82,Switch,Stealth,Harris-Senger,552,06/17/2022
133,EU NIBH QUISQUE ID,"Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",$47.81,PC,Strategy,Schneider-Kemmer,30,08/23/2016
134,TELLUS,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",$49.13,PC,Adventure,"Erdman, Gerlach and Lehner",230,08/18/2023
135,CONGUE ELEMENTUM IN HAC HABITASSE,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",$45.30,Xbox,MMORPG,Corkery and Sons,777,12/13/2011
136,LUCTUS TINCIDUNT,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,$5.74,Switch,Racing,Kozey-Lemke,114,07/10/2024
137,CONSEQUAT,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",$18.15,Xbox,Survival,"Haley, Monahan and Williamson",947,04/30/2013
138,PULVINAR SED NISL NUNC,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",$41.21,Switch,Strategy,Kemmer-Tremblay,602,08/02/2005
139,LACINIA SAPIEN QUIS LIBERO NULLAM,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",$2.68,Switch,Role-playing,Price-Fadel,7,01/08/2017
140,BLANDIT,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",$50.80,PC,MMORPG,Treutel Inc,909,07/13/2018
141,INTEGER TINCIDUNT,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",$37.21,Xbox,Racing,Pfannerstill and Sons,315,02/01/2024
142,NAM NULLA,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",$45.09,Xbox,Horror,O'Conner and Sons,945,04/14/2006
143,IN PURUS EU,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",$9.70,PS5,Racing,Schmitt-Reilly,912,11/05/1999
144,PELLENTESQUE VOLUTPAT DUI MAECENAS,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,$24.47,Xbox,Horror,Legros LLC,625,08/11/2004
145,SED VEL ENIM SIT AMET,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",$21.39,PC,Strategy,Hermiston and Sons,462,12/12/2017
146,CUM SOCIIS NATOQUE PENATIBUS,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",$55.11,PS5,Fighting,"Schumm, Price and Feest",194,07/01/2022
147,CRAS MI PEDE MALESUADA,Pellentesque viverra pede ac diam.,$12.80,PC,Sports,"Ritchie, Wisoky and Berge",507,12/31/2024
148,TINCIDUNT ANTE VEL IPSUM,"Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",$5.54,PS5,Rhythm,"Stroman, West and Marks",803,08/15/2004
